ActivityName,ResourceId,Timestamp,Transition,EventId,CaseName,TraceId,Value,Position,Day
go_kitchen_sink,1,2020-03-26 21:29:00+00:00,complete,2030,drink,198,,kitchen_sink ,Day11
get_water,1,2020-03-26 21:29:00+00:00,start,2031,drink,198,,kitchen_sink ,Day11
get_water,1,2020-03-26 21:29:00+00:00,complete,2033,drink,198,,kitchen_sink ,Day11
drink_water,1,2020-03-26 21:29:00+00:00,start,2034,drink,198,,kitchen_sink ,Day11
drink_water,1,2020-03-26 21:33:00+00:00,complete,2036,drink,198,,kitchen_sink ,Day11
go_wc,1,2020-03-26 21:54:00+00:00,complete,2039,wc,199,,wc,Day11
wc_do,1,2020-03-26 21:54:00+00:00,start,2040,wc,199,,wc,Day11
wc_do,1,2020-03-26 22:01:00+00:00,complete,2042,wc,199,,wc,Day11
wc_flush,1,2020-03-26 22:01:00+00:00,start,2043,wc,199,,wc,Day11
go_wc,1,2020-03-26 22:08:00+00:00,complete,2055,wc,199,,wc,Day11
wc_do,1,2020-03-26 22:08:00+00:00,start,2056,wc,199,,wc,Day11
wc_do,1,2020-03-26 22:08:00+00:00,complete,2058,wc,199,,wc,Day11
wc_flush,1,2020-03-26 22:09:00+00:00,complete,2060,wc,199,,wc,Day11
go_bathroom_sink,1,2020-03-26 22:09:00+00:00,complete,2061,wc,199,,bathroom_sink,Day11
wash_hands,1,2020-03-26 22:09:00+00:00,start,2062,wc,199,,bathroom_sink,Day11
wash_hands,1,2020-03-26 22:09:00+00:00,complete,2063,wc,199,,bathroom_sink,Day11
go_chair,1,2020-03-26 22:09:00+00:00,complete,2064,relax_BP,200,,chair,Day11
rest_in_chair,1,2020-03-26 22:09:00+00:00,start,2065,relax_BP,200,,chair,Day11
rest_in_chair,1,2020-03-26 22:34:00+00:00,complete,2067,relax_BP,200,,chair,Day11
go_kitchen_shelf,1,2020-03-26 22:34:00+00:00,complete,2068,drink,201,,kitchen_shelf ,Day11
get_glass,1,2020-03-26 22:34:00+00:00,start,2069,drink,201,,kitchen_shelf ,Day11
get_glass,1,2020-03-26 22:34:00+00:00,complete,2071,drink,201,,kitchen_shelf ,Day11
go_kitchen_sink,1,2020-03-26 22:34:00+00:00,complete,2072,drink,201,,kitchen_sink ,Day11
get_water,1,2020-03-26 22:34:00+00:00,start,2073,drink,201,,kitchen_sink ,Day11
get_water,1,2020-03-26 22:34:00+00:00,complete,2075,drink,201,,kitchen_sink ,Day11
drink_water,1,2020-03-26 22:34:00+00:00,start,2076,drink,201,,kitchen_sink ,Day11
drink_water,1,2020-03-26 22:36:00+00:00,complete,2078,drink,201,,kitchen_sink ,Day11
go_chair,1,2020-03-26 22:36:00+00:00,complete,2079,relax_BP,202,,chair,Day11
rest_in_chair,1,2020-03-26 22:36:00+00:00,start,2080,relax_BP,202,,chair,Day11
rest_in_chair,1,2020-03-26 22:56:00+00:00,complete,2082,relax_BP,202,,chair,Day11
go_wardrobe,1,2020-03-26 22:56:00+00:00,complete,2083,sleeping_BP,203,,wardrobe ,Day11
get_clothes,1,2020-03-26 22:56:00+00:00,start,2084,sleeping_BP,203,,wardrobe ,Day11
get_clothes,1,2020-03-26 22:57:00+00:00,complete,2086,sleeping_BP,203,,wardrobe ,Day11
change_clothes,1,2020-03-26 22:57:00+00:00,start,2087,sleeping_BP,203,,wardrobe ,Day11
change_clothes,1,2020-03-26 23:01:00+00:00,complete,2088,sleeping_BP,203,,wardrobe ,Day11
go_bathtub,1,2020-03-26 23:01:00+00:00,complete,2089,sleeping_BP,203,,bathroom_sink,Day11
have_bath,1,2020-03-26 23:01:00+00:00,start,2090,sleeping_BP,203,,bathroom_sink,Day11
have_bath,1,2020-03-26 23:29:00+00:00,complete,2092,sleeping_BP,203,,bathroom_sink,Day11
go_bathroom_sink,1,2020-03-26 23:29:00+00:00,complete,2093,sleeping_BP,203,,bathroom_sink,Day11
brush_teeth,1,2020-03-26 23:29:00+00:00,start,2094,sleeping_BP,203,,bathroom_sink,Day11
brush_teeth,1,2020-03-26 23:35:00+00:00,complete,2096,sleeping_BP,203,,bathroom_sink,Day11
go_bed,1,2020-03-26 23:35:00+00:00,complete,2097,sleeping_BP,203,,bed ,Day11
sleep_in_bed,1,2020-03-26 23:35:00+00:00,start,2098,sleeping_BP,203,,bed ,Day11
go_bed,1,2020-03-27 05:01:00+00:00,complete,2110,sleeping_BP,203,,bed ,Day12
go_bed,1,2020-03-27 18:52:00+00:00,complete,2148,sleeping_BP,203,,bed ,Day12
go_bed,1,2020-03-27 18:53:00+00:00,complete,2149,sleeping_BP,203,,bed ,Day12
go_bed,1,2020-03-28 04:40:00+00:00,complete,2213,sleeping_BP,203,,bed ,Day13
sleep_in_bed,1,2020-03-28 06:39:00+00:00,complete,2215,sleeping_BP,203,,bed ,Day13
go_wardrobe,1,2020-03-28 06:39:00+00:00,complete,2216,sleeping_BP,203,,wardrobe ,Day13
change_clothes,1,2020-03-28 06:39:00+00:00,start,2217,sleeping_BP,203,,wardrobe ,Day13
change_clothes,1,2020-03-28 06:43:00+00:00,complete,2219,sleeping_BP,203,,wardrobe ,Day13
go_wc,1,2020-03-27 04:51:00+00:00,complete,2100,bed_to_toilet_BP,204,,wc,Day12
wc_do,1,2020-03-27 04:51:00+00:00,start,2101,bed_to_toilet_BP,204,,wc,Day12
wc_do,1,2020-03-27 05:01:00+00:00,complete,2103,bed_to_toilet_BP,204,,wc,Day12
wc_flush,1,2020-03-27 05:01:00+00:00,start,2104,bed_to_toilet_BP,204,,wc,Day12
wc_flush,1,2020-03-27 05:01:00+00:00,complete,2106,bed_to_toilet_BP,204,,wc,Day12
go_bathroom_sink,1,2020-03-27 05:01:00+00:00,complete,2107,bed_to_toilet_BP,204,,bathroom_sink,Day12
wash_hands,1,2020-03-27 05:01:00+00:00,start,2108,bed_to_toilet_BP,204,,bathroom_sink,Day12
wash_hands,1,2020-03-27 05:01:00+00:00,complete,2109,bed_to_toilet_BP,204,,bathroom_sink,Day12
go_wardrobe,1,2020-03-27 08:21:00+00:00,complete,2112,work_BP,205,,wardrobe ,Day12
change_clothes,1,2020-03-27 08:21:00+00:00,start,2113,work_BP,205,,wardrobe ,Day12
change_clothes,1,2020-03-27 08:26:00+00:00,complete,2115,work_BP,205,,wardrobe ,Day12
go_shoe_shelf,1,2020-03-27 08:26:00+00:00,complete,2116,work_BP,205,,shoe_shelf ,Day12
dress_up_outdoor,1,2020-03-27 08:26:00+00:00,start,2117,work_BP,205,,shoe_shelf ,Day12
dress_up_outdoor,1,2020-03-27 08:30:00+00:00,complete,2119,work_BP,205,,shoe_shelf ,Day12
go_workplace,1,2020-03-27 08:30:00+00:00,complete,2120,work_BP,205,,outside ,Day12
go_workplace,1,2020-03-27 08:31:00+00:00,complete,2121,work_BP,205,,outside ,Day12
work,1,2020-03-27 08:31:00+00:00,start,2122,work_BP,205,,outside ,Day12
work,1,2020-03-27 18:30:00+00:00,complete,2124,work_BP,205,,outside ,Day12
go_shoe_shelf,1,2020-03-27 18:30:00+00:00,complete,2125,work_BP,205,,shoe_shelf ,Day12
go_shoe_shelf,1,2020-03-27 18:31:00+00:00,complete,2126,work_BP,205,,shoe_shelf ,Day12
dress_down_outdoor,1,2020-03-27 18:31:00+00:00,start,2127,work_BP,205,,shoe_shelf ,Day12
dress_down_outdoor,1,2020-03-27 18:35:00+00:00,complete,2129,work_BP,205,,shoe_shelf ,Day12
go_wardrobe,1,2020-03-27 18:35:00+00:00,complete,2130,work_BP,205,,wardrobe ,Day12
change_clothes,1,2020-03-27 18:35:00+00:00,start,2131,work_BP,205,,wardrobe ,Day12
change_clothes,1,2020-03-27 18:40:00+00:00,complete,2133,work_BP,205,,wardrobe ,Day12
finish_walk,1,2020-03-27 18:40:00+00:00,start,2134,work_BP,205,,outside ,Day12
finish_walk,1,2020-03-27 18:40:00+00:00,complete,2136,work_BP,205,,outside ,Day12
go_kitchen_shelf,1,2020-03-27 18:40:00+00:00,complete,2137,drink,206,,kitchen_shelf ,Day12
get_glass,1,2020-03-27 18:40:00+00:00,start,2138,drink,206,,kitchen_shelf ,Day12
get_glass,1,2020-03-27 18:40:00+00:00,complete,2140,drink,206,,kitchen_shelf ,Day12
go_kitchen_sink,1,2020-03-27 18:40:00+00:00,complete,2141,drink,206,,kitchen_sink ,Day12
get_water,1,2020-03-27 18:40:00+00:00,start,2142,drink,206,,kitchen_sink ,Day12
get_water,1,2020-03-27 18:41:00+00:00,complete,2144,drink,206,,kitchen_sink ,Day12
drink_water,1,2020-03-27 18:41:00+00:00,start,2145,drink,206,,kitchen_sink ,Day12
drink_water,1,2020-03-27 18:52:00+00:00,complete,2147,drink,206,,kitchen_sink ,Day12
go_wc,1,2020-03-28 01:29:00+00:00,complete,2151,bed_to_toilet_BP,207,,wc,Day13
wc_do,1,2020-03-28 01:29:00+00:00,start,2152,bed_to_toilet_BP,207,,wc,Day13
wc_do,1,2020-03-28 01:38:00+00:00,complete,2154,bed_to_toilet_BP,207,,wc,Day13
wc_flush,1,2020-03-28 01:38:00+00:00,start,2155,bed_to_toilet_BP,207,,wc,Day13
wc_flush,1,2020-03-28 01:38:00+00:00,complete,2157,bed_to_toilet_BP,207,,wc,Day13
go_bathroom_sink,1,2020-03-28 01:38:00+00:00,complete,2158,bed_to_toilet_BP,207,,bathroom_sink,Day13
wash_hands,1,2020-03-28 01:38:00+00:00,start,2159,bed_to_toilet_BP,207,,bathroom_sink,Day13
wash_hands,1,2020-03-28 01:38:00+00:00,complete,2160,bed_to_toilet_BP,207,,bathroom_sink,Day13
go_computer,1,2020-03-28 01:38:00+00:00,complete,2161,use_computer,208,,computer ,Day13
go_computer,1,2020-03-28 01:39:00+00:00,complete,2162,use_computer,208,,computer ,Day13
switch_computer_on,1,2020-03-28 01:39:00+00:00,start,2163,use_computer,208,,computer ,Day13
switch_computer_on,1,2020-03-28 01:39:00+00:00,complete,2165,use_computer,208,,computer ,Day13
go_computer_chair,1,2020-03-28 01:39:00+00:00,complete,2166,use_computer,208,,computer_chair,Day13
use_the_computer,1,2020-03-28 01:39:00+00:00,start,2167,use_computer,208,,computer ,Day13
use_the_computer,1,2020-03-28 03:14:00+00:00,complete,2169,use_computer,208,,computer ,Day13
go_computer,1,2020-03-28 03:14:00+00:00,complete,2170,use_computer,208,,computer ,Day13
switch_computer_off,1,2020-03-28 03:14:00+00:00,start,2171,use_computer,208,,computer ,Day13
switch_computer_off,1,2020-03-28 03:14:00+00:00,complete,2173,use_computer,208,,computer ,Day13
go_fridge,1,2020-03-28 03:14:00+00:00,complete,2177,cook_and_eat_BP,209,,fridge,Day13
go_fridge,1,2020-03-28 03:15:00+00:00,complete,2178,cook_and_eat_BP,209,,fridge,Day13
get_food_from_fridge,1,2020-03-28 03:15:00+00:00,start,2179,cook_and_eat_BP,209,,fridge,Day13
get_food_from_fridge,1,2020-03-28 03:16:00+00:00,complete,2181,cook_and_eat_BP,209,,fridge,Day13
go_kitchen_shelf,1,2020-03-28 03:16:00+00:00,complete,2182,cook_and_eat_BP,209,,kitchen_shelf ,Day13
get_bread,1,2020-03-28 03:16:00+00:00,start,2183,cook_and_eat_BP,209,,fridge,Day13
get_bread,1,2020-03-28 03:17:00+00:00,complete,2185,cook_and_eat_BP,209,,fridge,Day13
go_dining_table,1,2020-03-28 03:17:00+00:00,complete,2186,cook_and_eat_BP,209,,dining_table ,Day13
eat_cold_meal,1,2020-03-28 03:17:00+00:00,start,2187,cook_and_eat_BP,209,,dining_table ,Day13
go_dining_table,1,2020-03-28 04:27:00+00:00,complete,2193,cook_and_eat_BP,209,,dining_table ,Day13
go_dining_table,1,2020-03-28 04:28:00+00:00,complete,2194,cook_and_eat_BP,209,,dining_table ,Day13
eat_cold_meal,1,2020-03-28 04:37:00+00:00,complete,2196,cook_and_eat_BP,209,,dining_table ,Day13
go_kitchen_sink,1,2020-03-28 04:37:00+00:00,complete,2197,cook_and_eat_BP,209,,kitchen_sink ,Day13
put_plate_to_sink,1,2020-03-28 04:37:00+00:00,start,2198,cook_and_eat_BP,209,,kitchen_sink ,Day13
put_plate_to_sink,1,2020-03-28 04:37:00+00:00,complete,2200,cook_and_eat_BP,209,,kitchen_sink ,Day13
go_entrace,1,2020-03-28 04:25:00+00:00,complete,2189,someone_at_entrace,210,,entrace,Day13
interact_with_man,1,2020-03-28 04:25:00+00:00,start,2190,someone_at_entrace,210,,entrace,Day13
interact_with_man,1,2020-03-28 04:27:00+00:00,complete,2192,someone_at_entrace,210,,entrace,Day13
go_kitchen_shelf,1,2020-03-28 04:37:00+00:00,complete,2201,drink,211,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 04:37:00+00:00,start,2202,drink,211,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 04:37:00+00:00,complete,2204,drink,211,,kitchen_shelf ,Day13
go_kitchen_sink,1,2020-03-28 04:37:00+00:00,complete,2205,drink,211,,kitchen_sink ,Day13
go_kitchen_sink,1,2020-03-28 04:38:00+00:00,complete,2206,drink,211,,kitchen_sink ,Day13
get_water,1,2020-03-28 04:38:00+00:00,start,2207,drink,211,,kitchen_sink ,Day13
get_water,1,2020-03-28 04:38:00+00:00,complete,2209,drink,211,,kitchen_sink ,Day13
drink_water,1,2020-03-28 04:38:00+00:00,start,2210,drink,211,,kitchen_sink ,Day13
drink_water,1,2020-03-28 04:40:00+00:00,complete,2212,drink,211,,kitchen_sink ,Day13
go_chair,1,2020-03-28 06:43:00+00:00,complete,2220,relax_BP,212,,chair,Day13
go_chair,1,2020-03-28 06:44:00+00:00,complete,2221,relax_BP,212,,chair,Day13
rest_in_chair,1,2020-03-28 06:44:00+00:00,start,2222,relax_BP,212,,chair,Day13
rest_in_chair,1,2020-03-28 07:05:00+00:00,complete,2224,relax_BP,212,,chair,Day13
go_wc,1,2020-03-28 07:05:00+00:00,complete,2225,wc,213,,wc,Day13
wc_do,1,2020-03-28 07:05:00+00:00,start,2226,wc,213,,wc,Day13
wc_do,1,2020-03-28 07:09:00+00:00,complete,2228,wc,213,,wc,Day13
wc_flush,1,2020-03-28 07:09:00+00:00,start,2229,wc,213,,wc,Day13
wc_flush,1,2020-03-28 07:09:00+00:00,complete,2231,wc,213,,wc,Day13
go_bathroom_sink,1,2020-03-28 07:09:00+00:00,complete,2232,wc,213,,bathroom_sink,Day13
wash_hands,1,2020-03-28 07:09:00+00:00,start,2233,wc,213,,bathroom_sink,Day13
wash_hands,1,2020-03-28 07:09:00+00:00,complete,2234,wc,213,,bathroom_sink,Day13
go_chair,1,2020-03-28 07:09:00+00:00,complete,2235,relax_BP,214,,chair,Day13
go_chair,1,2020-03-28 07:10:00+00:00,complete,2236,relax_BP,214,,chair,Day13
rest_in_chair,1,2020-03-28 07:10:00+00:00,start,2237,relax_BP,214,,chair,Day13
rest_in_chair,1,2020-03-28 07:32:00+00:00,complete,2239,relax_BP,214,,chair,Day13
go_exercise_place,1,2020-03-28 07:32:00+00:00,complete,2240,exercise,215,,exercise_place,Day13
do_exercise,1,2020-03-28 07:32:00+00:00,start,2241,exercise,215,,exercise_place,Day13
do_exercise,1,2020-03-28 08:08:00+00:00,complete,2243,exercise,215,,exercise_place,Day13
go_kitchen_shelf,1,2020-03-28 08:08:00+00:00,complete,2244,drink,216,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 08:08:00+00:00,start,2245,drink,216,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 08:09:00+00:00,complete,2247,drink,216,,kitchen_shelf ,Day13
go_kitchen_sink,1,2020-03-28 08:09:00+00:00,complete,2248,drink,216,,kitchen_sink ,Day13
get_water,1,2020-03-28 08:09:00+00:00,start,2249,drink,216,,kitchen_sink ,Day13
get_water,1,2020-03-28 08:09:00+00:00,complete,2251,drink,216,,kitchen_sink ,Day13
drink_water,1,2020-03-28 08:09:00+00:00,start,2252,drink,216,,kitchen_sink ,Day13
drink_water,1,2020-03-28 08:10:00+00:00,complete,2254,drink,216,,kitchen_sink ,Day13
go_chair,1,2020-03-28 08:10:00+00:00,complete,2255,relax_BP,217,,chair,Day13
rest_in_chair,1,2020-03-28 08:10:00+00:00,start,2256,relax_BP,217,,chair,Day13
rest_in_chair,1,2020-03-28 08:34:00+00:00,complete,2258,relax_BP,217,,chair,Day13
go_chair,1,2020-03-28 08:34:00+00:00,complete,2259,relax_BP,218,,chair,Day13
rest_in_chair,1,2020-03-28 08:34:00+00:00,start,2260,relax_BP,218,,chair,Day13
rest_in_chair,1,2020-03-28 08:50:00+00:00,complete,2261,relax_BP,218,,chair,Day13
go_chair,1,2020-03-28 08:50:00+00:00,complete,2262,relax_BP,219,,chair,Day13
rest_in_chair,1,2020-03-28 08:50:00+00:00,start,2263,relax_BP,219,,chair,Day13
rest_in_chair,1,2020-03-28 09:12:00+00:00,complete,2264,relax_BP,219,,chair,Day13
go_chair,1,2020-03-28 09:12:00+00:00,complete,2265,relax_BP,220,,chair,Day13
rest_in_chair,1,2020-03-28 09:12:00+00:00,start,2266,relax_BP,220,,chair,Day13
rest_in_chair,1,2020-03-28 09:34:00+00:00,complete,2267,relax_BP,220,,chair,Day13
go_kitchen_shelf,1,2020-03-28 09:34:00+00:00,complete,2268,drink,221,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 09:34:00+00:00,start,2269,drink,221,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 09:34:00+00:00,complete,2271,drink,221,,kitchen_shelf ,Day13
go_kitchen_sink,1,2020-03-28 09:34:00+00:00,complete,2272,drink,221,,kitchen_sink ,Day13
get_water,1,2020-03-28 09:34:00+00:00,start,2273,drink,221,,kitchen_sink ,Day13
get_water,1,2020-03-28 09:35:00+00:00,complete,2275,drink,221,,kitchen_sink ,Day13
drink_water,1,2020-03-28 09:35:00+00:00,start,2276,drink,221,,kitchen_sink ,Day13
drink_water,1,2020-03-28 09:36:00+00:00,complete,2278,drink,221,,kitchen_sink ,Day13
go_chair,1,2020-03-28 09:36:00+00:00,complete,2279,relax_BP,222,,chair,Day13
rest_in_chair,1,2020-03-28 09:36:00+00:00,start,2280,relax_BP,222,,chair,Day13
rest_in_chair,1,2020-03-28 09:53:00+00:00,complete,2282,relax_BP,222,,chair,Day13
go_chair,1,2020-03-28 09:53:00+00:00,complete,2283,relax_BP,223,,chair,Day13
rest_in_chair,1,2020-03-28 09:53:00+00:00,start,2284,relax_BP,223,,chair,Day13
rest_in_chair,1,2020-03-28 10:17:00+00:00,complete,2285,relax_BP,223,,chair,Day13
go_chair,1,2020-03-28 10:17:00+00:00,complete,2286,relax_BP,224,,chair,Day13
rest_in_chair,1,2020-03-28 10:17:00+00:00,start,2287,relax_BP,224,,chair,Day13
rest_in_chair,1,2020-03-28 10:33:00+00:00,complete,2288,relax_BP,224,,chair,Day13
go_chair,1,2020-03-28 10:33:00+00:00,complete,2289,relax_BP,225,,chair,Day13
rest_in_chair,1,2020-03-28 10:33:00+00:00,start,2290,relax_BP,225,,chair,Day13
rest_in_chair,1,2020-03-28 10:53:00+00:00,complete,2291,relax_BP,225,,chair,Day13
go_kitchen_shelf,1,2020-03-28 10:53:00+00:00,complete,2292,drink,226,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 10:53:00+00:00,start,2293,drink,226,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 10:54:00+00:00,complete,2295,drink,226,,kitchen_shelf ,Day13
go_kitchen_sink,1,2020-03-28 10:54:00+00:00,complete,2296,drink,226,,kitchen_sink ,Day13
get_water,1,2020-03-28 10:54:00+00:00,start,2297,drink,226,,kitchen_sink ,Day13
get_water,1,2020-03-28 10:54:00+00:00,complete,2299,drink,226,,kitchen_sink ,Day13
drink_water,1,2020-03-28 10:54:00+00:00,start,2300,drink,226,,kitchen_sink ,Day13
drink_water,1,2020-03-28 10:55:00+00:00,complete,2302,drink,226,,kitchen_sink ,Day13
go_chair,1,2020-03-28 10:55:00+00:00,complete,2303,relax_BP,227,,chair,Day13
rest_in_chair,1,2020-03-28 10:55:00+00:00,start,2304,relax_BP,227,,chair,Day13
rest_in_chair,1,2020-03-28 11:16:00+00:00,complete,2306,relax_BP,227,,chair,Day13
go_chair,1,2020-03-28 11:16:00+00:00,complete,2307,relax_BP,228,,chair,Day13
rest_in_chair,1,2020-03-28 11:16:00+00:00,start,2308,relax_BP,228,,chair,Day13
rest_in_chair,1,2020-03-28 11:34:00+00:00,complete,2309,relax_BP,228,,chair,Day13
go_chair,1,2020-03-28 11:34:00+00:00,complete,2310,relax_BP,229,,chair,Day13
rest_in_chair,1,2020-03-28 11:34:00+00:00,start,2311,relax_BP,229,,chair,Day13
rest_in_chair,1,2020-03-28 11:56:00+00:00,complete,2312,relax_BP,229,,chair,Day13
go_computer,1,2020-03-28 11:56:00+00:00,complete,2313,use_computer,230,,computer ,Day13
switch_computer_on,1,2020-03-28 11:56:00+00:00,start,2314,use_computer,230,,computer ,Day13
switch_computer_on,1,2020-03-28 11:56:00+00:00,complete,2316,use_computer,230,,computer ,Day13
go_computer_chair,1,2020-03-28 11:56:00+00:00,complete,2317,use_computer,230,,computer_chair,Day13
use_the_computer,1,2020-03-28 11:56:00+00:00,start,2318,use_computer,230,,computer ,Day13
go_computer_chair,1,2020-03-28 12:52:00+00:00,complete,2331,use_computer,230,,computer_chair,Day13
go_computer_chair,1,2020-03-28 12:53:00+00:00,complete,2332,use_computer,230,,computer_chair,Day13
go_computer_chair,1,2020-03-28 13:09:00+00:00,complete,2338,use_computer,230,,computer_chair,Day13
use_the_computer,1,2020-03-28 14:11:00+00:00,complete,2340,use_computer,230,,computer ,Day13
go_computer,1,2020-03-28 14:11:00+00:00,complete,2341,use_computer,230,,computer ,Day13
switch_computer_off,1,2020-03-28 14:11:00+00:00,start,2342,use_computer,230,,computer ,Day13
switch_computer_off,1,2020-03-28 14:11:00+00:00,complete,2344,use_computer,230,,computer ,Day13
go_kitchen_shelf,1,2020-03-28 12:50:00+00:00,complete,2320,drink,231,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 12:50:00+00:00,start,2321,drink,231,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 12:50:00+00:00,complete,2323,drink,231,,kitchen_shelf ,Day13
go_kitchen_sink,1,2020-03-28 12:50:00+00:00,complete,2324,drink,231,,kitchen_sink ,Day13
get_water,1,2020-03-28 12:50:00+00:00,start,2325,drink,231,,kitchen_sink ,Day13
get_water,1,2020-03-28 12:50:00+00:00,complete,2327,drink,231,,kitchen_sink ,Day13
drink_water,1,2020-03-28 12:50:00+00:00,start,2328,drink,231,,kitchen_sink ,Day13
drink_water,1,2020-03-28 12:52:00+00:00,complete,2330,drink,231,,kitchen_sink ,Day13
go_entrace,1,2020-03-28 13:06:00+00:00,complete,2334,someone_at_entrace,232,,entrace,Day13
interact_with_man,1,2020-03-28 13:06:00+00:00,start,2335,someone_at_entrace,232,,entrace,Day13
interact_with_man,1,2020-03-28 13:09:00+00:00,complete,2337,someone_at_entrace,232,,entrace,Day13
go_wc,1,2020-03-28 14:11:00+00:00,complete,2345,wc,233,,wc,Day13
go_wc,1,2020-03-28 14:12:00+00:00,complete,2346,wc,233,,wc,Day13
wc_do,1,2020-03-28 14:12:00+00:00,start,2347,wc,233,,wc,Day13
wc_do,1,2020-03-28 14:17:00+00:00,complete,2349,wc,233,,wc,Day13
wc_flush,1,2020-03-28 14:17:00+00:00,start,2350,wc,233,,wc,Day13
wc_flush,1,2020-03-28 14:17:00+00:00,complete,2352,wc,233,,wc,Day13
go_bathroom_sink,1,2020-03-28 14:17:00+00:00,complete,2353,wc,233,,bathroom_sink,Day13
wash_hands,1,2020-03-28 14:17:00+00:00,start,2354,wc,233,,bathroom_sink,Day13
wash_hands,1,2020-03-28 14:17:00+00:00,complete,2355,wc,233,,bathroom_sink,Day13
go_fridge,1,2020-03-28 14:17:00+00:00,complete,2359,cook_and_eat_BP,234,,fridge,Day13
go_fridge,1,2020-03-28 14:18:00+00:00,complete,2360,cook_and_eat_BP,234,,fridge,Day13
get_food_from_fridge,1,2020-03-28 14:18:00+00:00,start,2361,cook_and_eat_BP,234,,fridge,Day13
get_food_from_fridge,1,2020-03-28 14:18:00+00:00,complete,2363,cook_and_eat_BP,234,,fridge,Day13
go_kitchen_shelf,1,2020-03-28 14:18:00+00:00,complete,2364,cook_and_eat_BP,234,,kitchen_shelf ,Day13
get_bread,1,2020-03-28 14:18:00+00:00,start,2365,cook_and_eat_BP,234,,fridge,Day13
get_bread,1,2020-03-28 14:19:00+00:00,complete,2367,cook_and_eat_BP,234,,fridge,Day13
go_dining_table,1,2020-03-28 14:19:00+00:00,complete,2368,cook_and_eat_BP,234,,dining_table ,Day13
eat_cold_meal,1,2020-03-28 14:19:00+00:00,start,2369,cook_and_eat_BP,234,,dining_table ,Day13
eat_cold_meal,1,2020-03-28 14:57:00+00:00,complete,2371,cook_and_eat_BP,234,,dining_table ,Day13
go_kitchen_sink,1,2020-03-28 14:57:00+00:00,complete,2372,cook_and_eat_BP,234,,kitchen_sink ,Day13
put_plate_to_sink,1,2020-03-28 14:57:00+00:00,start,2373,cook_and_eat_BP,234,,kitchen_sink ,Day13
put_plate_to_sink,1,2020-03-28 15:01:00+00:00,complete,2387,cook_and_eat_BP,234,,kitchen_sink ,Day13
go_kitchen_shelf,1,2020-03-28 14:58:00+00:00,complete,2375,drink,235,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 14:58:00+00:00,start,2376,drink,235,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 14:58:00+00:00,complete,2378,drink,235,,kitchen_shelf ,Day13
go_kitchen_sink,1,2020-03-28 14:58:00+00:00,complete,2379,drink,235,,kitchen_sink ,Day13
get_water,1,2020-03-28 14:58:00+00:00,start,2380,drink,235,,kitchen_sink ,Day13
get_water,1,2020-03-28 14:58:00+00:00,complete,2382,drink,235,,kitchen_sink ,Day13
drink_water,1,2020-03-28 14:58:00+00:00,start,2383,drink,235,,kitchen_sink ,Day13
drink_water,1,2020-03-28 15:01:00+00:00,complete,2385,drink,235,,kitchen_sink ,Day13
go_chair,1,2020-03-28 15:01:00+00:00,complete,2388,relax_BP,236,,chair,Day13
rest_in_chair,1,2020-03-28 15:01:00+00:00,start,2389,relax_BP,236,,chair,Day13
rest_in_chair,1,2020-03-28 15:21:00+00:00,complete,2391,relax_BP,236,,chair,Day13
go_chair,1,2020-03-28 15:21:00+00:00,complete,2392,relax_BP,237,,chair,Day13
rest_in_chair,1,2020-03-28 15:21:00+00:00,start,2393,relax_BP,237,,chair,Day13
rest_in_chair,1,2020-03-28 15:44:00+00:00,complete,2394,relax_BP,237,,chair,Day13
go_chair,1,2020-03-28 15:44:00+00:00,complete,2395,relax_BP,238,,chair,Day13
rest_in_chair,1,2020-03-28 15:44:00+00:00,start,2396,relax_BP,238,,chair,Day13
rest_in_chair,1,2020-03-28 16:07:00+00:00,complete,2397,relax_BP,238,,chair,Day13
go_chair,1,2020-03-28 16:07:00+00:00,complete,2398,relax_BP,239,,chair,Day13
rest_in_chair,1,2020-03-28 16:07:00+00:00,start,2399,relax_BP,239,,chair,Day13
rest_in_chair,1,2020-03-28 16:30:00+00:00,complete,2400,relax_BP,239,,chair,Day13
go_kitchen_shelf,1,2020-03-28 16:30:00+00:00,complete,2401,drink,240,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 16:30:00+00:00,start,2402,drink,240,,kitchen_shelf ,Day13
get_glass,1,2020-03-28 16:30:00+00:00,complete,2404,drink,240,,kitchen_shelf ,Day13
go_kitchen_sink,1,2020-03-28 16:30:00+00:00,complete,2405,drink,240,,kitchen_sink ,Day13
get_water,1,2020-03-28 16:30:00+00:00,start,2406,drink,240,,kitchen_sink ,Day13
get_water,1,2020-03-28 16:31:00+00:00,complete,2408,drink,240,,kitchen_sink ,Day13
